Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,
2023-05-26,174.5032501220703,124.61000061035156,330.3061218261719,175.42999267578125,124.61000061035156,332.8900146484375,175.77000427246094,125.26000213623047,333.3999938964844,173.11000061035156,122.44999694824219,323.8800048828125,173.32000732421875,123.16999816894531,324.0199890136719,54835000,35635900,36630600
2023-05-30,176.36338806152344,123.66999816894531,328.6391906738281,177.3000030517578,123.66999816894531,331.2099914550781,178.99000549316406,125.66000366210938,335.739990234375,176.57000732421875,122.0,330.5199890136719,176.9600067138672,125.63999938964844,335.2300109863281,55964400,35076700,29503100
2023-05-31,176.3136444091797,122.87000274658203,325.841064453125,177.25,122.87000274658203,328.3900146484375,179.35000610351562,124.05999755859375,335.94000244140625,176.75999450683594,122.5,327.3299865722656,177.3300018310547,122.75,332.2900085449219,99625300,37325800,45950600
2023-06-01,179.13864135742188,123.72000122070312,329.99853515625,180.08999633789062,123.72000122070312,332.5799865722656,180.1199951171875,124.41999816894531,333.5299987792969,176.92999267578125,122.62000274658203,324.7200012207031,177.6999969482422,122.81999969482422,325.92999267578125,68901800,30772700,26773900
2023-06-02,179.9940948486328,124.66999816894531,332.796630859375,180.9499969482422,124.66999816894531,335.3999938964844,181.77999877929688,126.1500015258789,337.5,179.25999450683594,123.76000213623047,332.54998779296875,181.02999877929688,123.98999786376953,334.25,61945900,26963100,25864000
2023-06-05,178.63133239746094,126.01000213623047,333.33245849609375,179.5800018310547,126.01000213623047,335.94000244140625,184.9499969482422,127.43000030517578,338.55999755859375,178.0399932861328,123.83999633789062,334.6600036621094,182.6300048828125,124.01000213623047,335.2200012207031,121946500,32305500,21307100
2023-06-06,178.26329040527344,127.30999755859375,331.0899963378906,179.2100067138672,127.30999755859375,333.67999267578125,180.1199951171875,128.2899932861328,335.3699951171875,177.42999267578125,125.36000061035156,332.1700134277344,179.97000122070312,126.01000213623047,335.3299865722656,64848400,26638300,20396200
2023-06-07,176.88064575195312,122.5,320.86993408203125,177.82000732421875,122.5,323.3800048828125,181.2100067138672,129.0399932861328,334.489990234375,177.32000732421875,122.12000274658203,322.5,178.44000244140625,126.97000122070312,331.6499938964844,61944600,52539000,40717100
2023-06-08,179.61610412597656,122.13999938964844,322.7353820800781,180.57000732421875,122.13999938964844,325.260009765625,180.83999633789062,123.2300033569336,326.6400146484375,177.4600067138672,121.23999786376953,323.3500061035156,177.89999389648438,122.2300033569336,323.94000244140625,50214900,29389200,23277700
2023-06-09,180.00404357910156,122.2300033569336,324.25347900390625,180.9600067138672,122.2300033569336,326.7900085449219,182.22999572753906,123.76000213623047,329.989990234375,180.6300048828125,121.91000366210938,324.4100036621094,181.5,122.25,324.989990234375,48870700,23762500,22514900
2023-06-12,182.819091796875,123.63999938964844,329.2742004394531,183.7899932861328,123.63999938964844,331.8500061035156,183.88999938964844,124.05000305175781,332.1000061035156,180.97000122070312,121.66000366210938,325.1600036621094,181.27000427246094,122.79000091552734,328.5799865722656,54274900,28306400,24260300
2023-06-13,182.3416290283203,123.83000183105469,331.69525146484375,183.30999755859375,123.83000183105469,334.2900085449219,184.14999389648438,125.16000366210938,336.9800109863281,182.44000244140625,123.18000030517578,330.3900146484375,182.8000030517578,124.9800033569336,334.4700012207031,54929100,22278300,22951300
2023-06-14,182.97825622558594,123.66999816894531,334.7215881347656,183.9499969482422,123.66999816894531,337.3399963378906,184.38999938964844,124.05000305175781,339.0400085449219,182.02000427246094,121.44999694824219,332.80999755859375,183.3699951171875,123.0999984741211,334.3399963378906,57462900,30592300,26003800
2023-06-15,185.02735900878906,125.08999633789062,345.3980712890625,186.00999450683594,125.08999633789062,348.1000061035156,186.52000427246094,125.45999908447266,349.8399963378906,183.77999877929688,122.4000015258789,337.20001220703125,183.9600067138672,123.13999938964844,337.4800109863281,65433200,35246300,38899100
2023-06-16,183.943115234375,123.52999877929688,339.6728820800781,184.9199981689453,123.52999877929688,342.3299865722656,186.99000549316406,126.11000061035156,351.4700012207031,184.27000427246094,123.27999877929688,341.95001220703125,186.72999572753906,125.93000030517578,351.32000732421875,101235600,45514000,46533600
2023-06-20,184.0326385498047,123.0999984741211,335.4260559082031,185.00999450683594,123.0999984741211,338.04998779296875,186.10000610351562,124.56999969482422,342.0799865722656,184.41000366210938,122.13999938964844,335.8599853515625,184.41000366210938,122.93000030517578,339.30999755859375,49799100,26097500,26375400
2023-06-21,182.9882049560547,120.55000305175781,330.9709167480469,183.9600067138672,120.55000305175781,333.55999755859375,185.41000366210938,122.66000366210938,337.7300109863281,182.58999633789062,120.0999984741211,332.07000732421875,184.89999389648438,122.4000015258789,336.3699951171875,49515700,30306300,25117800
2023-06-22,186.0121307373047,123.1500015258789,337.0731506347656,187.0,123.1500015258789,339.7099914550781,187.0500030517578,123.23999786376953,340.1199951171875,183.6699981689453,118.83000183105469,333.3399963378906,183.74000549316406,120.0,334.1199951171875,51245300,26952200,23556800
2023-06-23,185.69381713867188,122.33999633789062,332.41961669921875,186.67999267578125,122.33999633789062,335.0199890136719,187.55999755859375,122.79000091552734,337.9599914550781,185.00999450683594,121.05999755859375,333.45001220703125,185.5500030517578,121.37999725341797,334.3599853515625,53079300,34885300,23084700
2023-06-26,184.29127502441406,118.33999633789062,326.0494689941406,185.27000427246094,118.33999633789062,328.6000061035156,188.0500030517578,122.0,336.1099853515625,185.22999572753906,118.2699966430664,328.489990234375,186.8300018310547,120.76000213623047,333.7200012207031,48088700,33969900,21520600
2023-06-27,187.0665283203125,118.33000183105469,331.9731140136719,188.05999755859375,118.33000183105469,334.57000732421875,188.38999938964844,119.08000183105469,336.1499938964844,185.6699981689453,116.0999984741211,329.29998779296875,185.88999938964844,117.08000183105469,331.8599853515625,50730800,39535900,24354100
2023-06-28,188.250244140625,120.18000030517578,333.2431945800781,189.25,120.18000030517578,335.8500061035156,189.89999389648438,120.38999938964844,337.9800109863281,187.60000610351562,116.8499984741211,333.80999755859375,187.92999267578125,117.08999633789062,334.6600036621094,51216800,27091400,20259500
2023-06-29,188.5884552001953,119.0999984741211,332.4493713378906,189.58999633789062,119.0999984741211,335.04998779296875,190.07000732421875,120.05999755859375,336.1099853515625,188.94000244140625,118.30000305175781,332.6199951171875,189.0800018310547,119.23999786376953,334.7099914550781,46347300,24090900,16997000
2023-06-30,192.94532775878906,119.69999694824219,337.8967590332031,193.97000122070312,119.69999694824219,340.5400085449219,194.47999572753906,121.08000183105469,342.7300109863281,191.25999450683594,119.69000244140625,337.20001220703125,191.6300048828125,120.16999816894531,337.75,85069600,29519700,26823800
2023-07-03,191.4433135986328,119.9000015258789,335.3665466308594,192.4600067138672,119.9000015258789,337.989990234375,193.8800048828125,120.19000244140625,340.8999938964844,191.75999450683594,118.81999969482422,336.57000732421875,193.77999877929688,119.23999786376953,339.19000244140625,31458200,14467900,12508700
2023-07-05,190.3192596435547,121.75,335.5252685546875,191.3300018310547,121.75,338.1499938964844,192.97999572753906,122.61000061035156,341.6499938964844,190.6199951171875,119.2300033569336,334.7300109863281,191.57000732421875,119.23999786376953,335.0899963378906,46920300,27584800,18172400
2023-07-06,190.79672241210938,120.11000061035156,338.6210632324219,191.80999755859375,120.11000061035156,341.2699890136719,192.02000427246094,120.30000305175781,342.989990234375,189.1999969482422,118.4000015258789,335.5,189.83999633789062,119.80000305175781,337.29998779296875,45094300,24745200,28161200
2023-07-07,189.67266845703125,119.4800033569336,334.6025085449219,190.67999267578125,119.4800033569336,337.2200012207031,192.6699981689453,121.05000305175781,341.7900085449219,190.24000549316406,119.4000015258789,337.0,191.41000366210938,120.0999984741211,339.32000732421875,46778000,21692600,21185300
2023-07-10,187.6136474609375,116.44999694824219,329.2543029785156,188.61000061035156,116.44999694824219,331.8299865722656,189.99000549316406,118.30999755859375,335.2300109863281,187.0399932861328,116.13999938964844,327.5899963378906,189.25999450683594,118.30000305175781,334.6000061035156,59922200,35315200,32791400
2023-07-11,187.08642578125,117.13999938964844,329.889404296875,188.0800018310547,117.13999938964844,332.4700012207031,189.3000030517578,117.70999908447266,332.8599853515625,186.60000610351562,115.3499984741211,327.0,189.16000366210938,116.29000091552734,331.05999755859375,46638100,23078800,26698200
2023-07-12,188.7675018310547,118.93000030517578,334.58270263671875,189.77000427246094,118.93000030517578,337.20001220703125,191.6999969482422,120.33000183105469,341.6499938964844,188.47000122070312,118.41000366210938,335.6700134277344,189.67999267578125,118.80000305175781,336.6000061035156,60750200,30404400,29995300
2023-07-13,189.53343200683594,124.54000091552734,340.0003356933594,190.5399932861328,124.54000091552734,342.6600036621094,191.19000244140625,124.83000183105469,343.739990234375,189.77999877929688,120.44999694824219,339.0199890136719,190.5,120.93000030517578,339.55999755859375,41342300,44297900,20567200
2023-07-14,189.68263244628906,125.41999816894531,342.56024169921875,190.69000244140625,125.41999816894531,345.239990234375,191.17999267578125,126.77999877929688,351.42999267578125,189.6300048828125,123.48999786376953,344.30999755859375,190.22999572753906,124.80000305175781,347.5899963378906,41573900,33266800,28302200
2023-07-17,192.9652099609375,124.6500015258789,343.0464782714844,193.99000549316406,124.6500015258789,345.7300109863281,194.32000732421875,127.0999984741211,346.989990234375,191.80999755859375,124.19999694824219,342.20001220703125,191.89999389648438,125.94000244140625,345.67999267578125,50520200,25716200,20363900
2023-07-18,192.7065887451172,123.76000213623047,356.6996765136719,193.72999572753906,123.76000213623047,359.489990234375,194.3300018310547,124.68000030517578,366.7799987792969,192.4199981689453,122.95999908447266,342.1700134277344,193.35000610351562,124.5999984741211,345.8299865722656,48353800,26226400,64872700
2023-07-19,194.06935119628906,122.02999877929688,352.3238525390625,195.10000610351562,122.02999877929688,355.0799865722656,198.22999572753906,125.18000030517578,362.4599914550781,192.64999389648438,121.80000305175781,352.44000244140625,193.10000610351562,124.5999984741211,361.75,80507300,37224000,39732900
2023-07-20,192.10975646972656,119.19999694824219,344.1776123046875,193.1300048828125,119.19999694824219,346.8699951171875,196.47000122070312,124.08999633789062,357.9700012207031,192.5,118.22000122070312,345.3699951171875,195.08999633789062,121.41999816894531,353.57000732421875,59581200,37906800,33778400
2023-07-21,190.92604064941406,120.0199966430664,341.1016540527344,191.94000244140625,120.0199966430664,343.7699890136719,194.97000122070312,120.98999786376953,350.29998779296875,191.22999572753906,118.7300033569336,339.8299865722656,194.10000610351562,120.62000274658203,349.1499938964844,71917800,72937900,69368900
2023-07-24,191.7317657470703,121.52999877929688,342.4312438964844,192.75,121.52999877929688,345.1099853515625,194.91000366210938,123.0,346.9200134277344,192.25,120.9800033569336,342.30999755859375,193.41000366210938,121.66000366210938,345.8500061035156,45377800,29686100,26678100
2023-07-25,192.59715270996094,122.20999908447266,348.2557067871094,193.6199951171875,122.20999908447266,350.9800109863281,194.44000244140625,123.1500015258789,351.8900146484375,192.9199981689453,121.0199966430664,345.07000732421875,193.3300018310547,121.36000061035156,347.1099853515625,37283200,52509600,41637700
2023-07-26,193.47250366210938,129.27000427246094,335.1482238769531,194.5,129.27000427246094,337.7699890136719,195.63999938964844,130.97999572753906,344.6700134277344,193.32000732421875,128.32000732421875,333.1099853515625,193.6699981689453,130.07000732421875,341.44000244140625,47471900,61682100,58383700
2023-07-27,192.19927978515625,129.39999389648438,328.1529846191406,193.22000122070312,129.39999389648438,330.7200012207031,197.1999969482422,133.24000549316406,341.3299865722656,192.5500030517578,128.7899932861328,329.04998779296875,196.02000427246094,131.6699981689453,340.4800109863281,47460200,44952100,39635300
2023-07-28,194.7954864501953,132.5800018310547,335.7435607910156,195.8300018310547,132.5800018310547,338.3699951171875,196.6300048828125,133.74000549316406,340.010009765625,194.13999938964844,130.57000732421875,333.1700134277344,194.6699981689453,130.77999877929688,333.6700134277344,48291400,36591200,28484900
2023-07-31,195.41220092773438,132.72000122070312,333.3126525878906,196.4499969482422,132.72000122070312,335.9200134277344,196.49000549316406,133.52999877929688,337.70001220703125,195.25999450683594,131.77999877929688,333.3599853515625,196.05999755859375,132.72999572753906,336.9200134277344,38824100,28055500,25446000
2023-08-01,194.57666015625,131.5500030517578,333.7293395996094,195.61000061035156,131.5500030517578,336.3399963378906,196.72999572753906,132.6300048828125,338.5400085449219,195.27999877929688,130.67999267578125,333.70001220703125,196.24000549316406,130.77999877929688,335.19000244140625,35175100,23166800,18311900
2023-08-02,191.5626678466797,128.3800048828125,324.95794677734375,192.5800018310547,128.3800048828125,327.5,195.17999267578125,130.08999633789062,333.6300048828125,191.85000610351562,127.55999755859375,326.3599853515625,195.0399932861328,129.4499969482422,333.6300048828125,50389300,26273300,27761300
2023-08-03,190.1601104736328,128.4499969482422,324.12451171875,191.1699981689453,128.4499969482422,326.6600036621094,192.3699951171875,129.38999938964844,329.8800048828125,190.69000244140625,127.41999816894531,325.95001220703125,191.57000732421875,127.97000122070312,326.0,61235200,20089500,18253700
2023-08-04,181.0286102294922,128.11000061035156,325.23577880859375,181.99000549316406,128.11000061035156,327.7799987792969,187.3800048828125,131.50999450683594,335.1400146484375,181.9199981689453,127.91000366210938,327.239990234375,185.52000427246094,129.27999877929688,331.8800048828125,115799700,26130000,23727700
2023-08-07,177.90521240234375,131.52999877929688,327.5477294921875,178.85000610351562,131.52999877929688,330.1099853515625,183.1300048828125,131.61000061035156,331.1099853515625,177.35000610351562,129.02000427246094,327.5199890136719,182.1300048828125,129.16000366210938,328.3699951171875,97576100,22746300,17741500
2023-08-08,178.8501739501953,131.39999389648438,323.5191955566406,179.8000030517578,131.39999389648438,326.04998779296875,180.27000427246094,131.50999450683594,328.75,177.5800018310547,129.5399932861328,323.0,179.69000244140625,130.6199951171875,326.9599914550781,67823000,23535200,22327600
2023-08-09,177.24868774414062,129.66000366210938,319.7289123535156,178.19000244140625,129.66000366210938,322.2300109863281,180.92999267578125,132.0399932861328,327.1099853515625,177.00999450683594,129.0,321.04998779296875,180.8699951171875,131.66000366210938,326.4700012207031,60378500,24912900,22373300
2023-08-10,177.02984619140625,129.69000244140625,320.42340087890625,177.97000122070312,129.69000244140625,322.92999267578125,180.75,132.0500030517578,328.260009765625,177.60000610351562,129.4499969482422,321.17999267578125,179.47999572753906,131.32000732421875,326.0199890136719,54686900,20857800,20113700
2023-08-11,177.089599609375,129.55999755859375,318.5183410644531,177.7899932861328,129.55999755859375,321.010009765625,178.6199951171875,129.92999267578125,322.4100036621094,176.5500030517578,128.1699981689453,319.2099914550781,177.32000732421875,128.66000366210938,320.260009765625,51988100,19569200,24342600
2023-08-14,178.7530517578125,131.3300018310547,321.52484130859375,179.4600067138672,131.3300018310547,324.0400085449219,179.69000244140625,131.3699951171875,324.05999755859375,177.30999755859375,128.9600067138672,320.0799865722656,177.97000122070312,129.38999938964844,321.3900146484375,43675600,24695600,18836100
2023-08-15,176.75094604492188,129.77999877929688,319.3617248535156,177.4499969482422,129.77999877929688,321.8599853515625,179.47999572753906,131.4199981689453,325.0899963378906,177.0500030517578,129.27999877929688,320.8999938964844,178.8800048828125,131.10000610351562,323.0,43622600,19770700,16966300
2023-08-16,175.87442016601562,128.6999969482422,318.5861511230469,176.57000732421875,128.6999969482422,320.3999938964844,178.5399932861328,130.27999877929688,324.4200134277344,176.5,127.87000274658203,319.79998779296875,177.1300048828125,128.6999969482422,320.79998779296875,46964900,25216100,20698900
2023-08-17,173.31454467773438,129.9199981689453,315.08612060546875,174.0,129.9199981689453,316.8800048828125,177.50999450683594,131.99000549316406,321.8699951171875,173.47999572753906,129.2899932861328,316.2099914550781,177.13999938964844,129.8000030517578,320.5400085449219,66062900,33446300,21257200
2023-08-18,173.80262756347656,127.45999908447266,314.6883544921875,174.49000549316406,127.45999908447266,316.4800109863281,175.10000610351562,129.25,318.3800048828125,171.9600067138672,126.37999725341797,311.54998779296875,172.3000030517578,128.50999450683594,314.489990234375,61114200,30491300,24744800
2023-08-21,175.14727783203125,128.3699951171875,320.05780029296875,175.83999633789062,128.3699951171875,321.8800048828125,176.1300048828125,128.72999572753906,322.7699890136719,173.74000549316406,126.55999755859375,317.0400085449219,175.07000732421875,127.18000030517578,317.92999267578125,46311900,25248700,24040000
2023-08-22,176.5318145751953,129.0800018310547,320.6344909667969,177.22999572753906,129.0800018310547,322.4599914550781,177.67999267578125,130.27999877929688,326.0799865722656,176.25,128.32000732421875,321.4599914550781,177.05999755859375,128.50999450683594,325.5,42084200,22067500,16102000
2023-08-23,180.406494140625,132.3699951171875,325.1488037109375,181.1199951171875,132.3699951171875,327.0,181.5500030517578,133.41000366210938,329.20001220703125,178.3300018310547,129.8699951171875,323.4599914550781,178.52000427246094,130.17999267578125,323.82000732421875,52722800,27819700,21166400
2023-08-24,175.68516540527344,129.77999877929688,318.15863037109375,176.3800048828125,129.77999877929688,319.9700012207031,181.10000610351562,134.25,332.9800109863281,176.00999450683594,129.57000732421875,319.9599914550781,180.6699981689453,133.9499969482422,332.8500061035156,54945800,28500700,23281400
2023-08-25,177.90638732910156,129.8800048828125,321.15155029296875,178.61000061035156,129.8800048828125,322.9800109863281,179.14999389648438,130.75999450683594,325.3599853515625,175.82000732421875,127.25,318.79998779296875,177.3800048828125,129.5399932861328,321.4700012207031,51449600,26762900,21684100
2023-08-28,179.48016357421875,131.00999450683594,321.86749267578125,180.19000244140625,131.00999450683594,323.70001220703125,180.58999633789062,132.5399932861328,326.1499938964844,178.5500030517578,130.13999938964844,321.7200012207031,180.08999633789062,131.30999755859375,325.6600036621094,43820700,20543300,14808500
2023-08-29,183.3946533203125,134.57000732421875,326.5508117675781,184.1199951171875,134.57000732421875,328.4100036621094,184.89999389648438,136.57000732421875,328.9800109863281,179.5,132.24000549316406,321.8800048828125,179.6999969482422,132.24000549316406,321.8800048828125,53003900,43075600,19284600
2023-08-30,186.9107666015625,135.8800048828125,326.92864990234375,187.64999389648438,135.8800048828125,328.7900085449219,187.85000610351562,136.27999877929688,329.80999755859375,184.74000549316406,134.07000732421875,326.45001220703125,184.94000244140625,134.77999877929688,328.6700134277344,60813900,28315800,15222100
2023-08-31,187.1298828125,136.1699981689453,325.9045104980469,187.8699951171875,136.1699981689453,327.760009765625,189.1199951171875,138.0,330.9100036621094,187.47999572753906,135.7899932861328,326.7799987792969,187.83999633789062,136.00999450683594,329.20001220703125,60794500,30053800,26411000
2023-09-01,188.713623046875,135.66000366210938,326.7994079589844,189.4600067138672,135.66000366210938,328.6600036621094,189.9199981689453,137.4600067138672,331.989990234375,188.27999877929688,134.85000610351562,326.7799987792969,189.49000549316406,137.4600067138672,331.30999755859375,45732600,21524600,14931200
2023-09-05,188.9526824951172,135.77000427246094,331.6617126464844,189.6999969482422,135.77000427246094,333.54998779296875,189.97999572753906,136.4199981689453,334.8500061035156,187.61000061035156,134.5800018310547,328.6600036621094,188.27999877929688,135.44000244140625,329.0,45280000,19403100,18553900
2023-09-06,182.18942260742188,134.4600067138672,330.99554443359375,182.91000366210938,134.4600067138672,332.8800048828125,188.85000610351562,136.52999877929688,334.4599914550781,181.47000122070312,133.6699981689453,330.17999267578125,188.39999389648438,136.02000427246094,333.3800048828125,81755800,18684500,17535800
2023-09-07,176.86050415039062,135.25999450683594,328.0423278808594,177.55999755859375,135.25999450683594,329.9100036621094,178.2100067138672,135.5800018310547,333.0799865722656,173.5399932861328,132.9499969482422,329.0299987792969,175.17999267578125,133.58999633789062,331.2900085449219,112488800,18844300,18381000
2023-09-08,177.47805786132812,136.3800048828125,332.37762451171875,178.17999267578125,136.3800048828125,334.2699890136719,180.24000549316406,136.66000366210938,336.1600036621094,177.7899932861328,134.85000610351562,329.4599914550781,178.35000610351562,134.91000366210938,330.0899963378906,65551300,23558300,19530100
2023-09-11,178.65342712402344,136.9199981689453,336.0268859863281,179.36000061035156,136.9199981689453,337.94000244140625,180.3000030517578,137.47999572753906,338.4200134277344,177.33999633789062,135.7899932861328,335.42999267578125,180.07000732421875,136.5399932861328,337.239990234375,58953100,20763400,16583300
2023-09-12,175.60548400878906,135.33999633789062,329.89178466796875,176.3000030517578,135.33999633789062,331.7699890136719,180.1300048828125,136.8699951171875,336.7900085449219,174.82000732421875,135.19000244140625,331.4800109863281,179.49000549316406,136.25999450683594,335.82000732421875,90370200,18405500,17565500
2023-09-13,173.52371215820312,136.7100067138672,334.1575012207031,174.2100067138672,136.7100067138672,336.05999755859375,177.3000030517578,136.89999389648438,336.8500061035156,173.97999572753906,134.14999389648438,331.1700134277344,176.50999450683594,135.08999633789062,331.30999755859375,84267900,20749500,16544400
2023-09-14,175.0476837158203,138.10000610351562,336.7825622558594,175.74000549316406,138.10000610351562,338.70001220703125,176.10000610351562,138.6999969482422,340.8599853515625,173.5800018310547,136.24000549316406,336.57000732421875,174.0,137.60000610351562,339.1499938964844,60895800,24751000,20267000
2023-09-15,174.320556640625,137.39999389648438,328.3505554199219,175.00999450683594,137.39999389648438,330.2200012207031,176.5,138.52000427246094,337.3999938964844,173.82000732421875,136.47999572753906,329.6499938964844,176.47999572753906,137.97999572753906,336.9200134277344,109205100,38908400,37666900
2023-09-18,177.26890563964844,138.2100067138672,327.1971130371094,177.97000122070312,138.2100067138672,329.05999755859375,179.3800048828125,139.16000366210938,330.3999938964844,176.1699981689453,136.61000061035156,326.3599853515625,176.47999572753906,136.61000061035156,327.79998779296875,67257600,21861300,16834200
2023-09-19,178.36456298828125,138.0399932861328,326.7894592285156,179.07000732421875,138.0399932861328,328.6499938964844,179.6300048828125,138.41000366210938,329.3900146484375,177.1300048828125,136.6199951171875,324.510009765625,177.52000427246094,137.4199981689453,326.1700134277344,51826900,20353700,16505900
2023-09-20,174.7986602783203,133.74000549316406,318.9541015625,175.49000549316406,133.74000549316406,320.7699890136719,179.6999969482422,138.0800018310547,329.5899963378906,175.39999389648438,133.6199951171875,320.510009765625,179.25999450683594,138.0800018310547,329.510009765625,58436200,29927500,21436500
2023-09-21,173.2447967529297,130.44000244140625,317.7210998535156,173.92999267578125,130.44000244140625,319.5299987792969,176.3000030517578,132.22999572753906,325.3500061035156,173.86000061035156,130.07000732421875,315.0,174.5500030517578,131.44000244140625,319.260009765625,63047900,31488700,35529500
2023-09-22,174.10142517089844,130.25,315.2153625488281,174.7899932861328,130.25,317.010009765625,177.0800018310547,132.02999877929688,321.45001220703125,174.0500030517578,129.60000610351562,316.1499938964844,174.6699981689453,130.75999450683594,321.32000732421875,56725400,26397300,21447900
2023-09-25,175.3863525390625,131.11000061035156,315.74237060546875,176.0800018310547,131.11000061035156,317.5400085449219,176.97000122070312,131.1699981689453,317.6700134277344,174.14999389648438,128.9600067138672,315.0,174.1999969482422,129.8300018310547,316.5899963378906,46172700,20094600,17836000
2023-09-26,171.28257751464844,128.57000732421875,310.3729553222656,171.9600067138672,128.57000732421875,312.1400146484375,175.1999969482422,130.36000061035156,315.8800048828125,171.66000366210938,127.22000122070312,310.0199890136719,174.82000732421875,129.77000427246094,315.1300048828125,64588900,25718700,26297600
2023-09-27,169.7585906982422,130.5399932861328,311.01922607421875,170.42999267578125,130.5399932861328,312.7900085449219,173.0399932861328,130.89999389648438,314.29998779296875,169.0500030517578,128.57000732421875,309.69000244140625,172.6199951171875,128.57000732421875,312.29998779296875,66921800,22746500,19410100
2023-09-28,170.017578125,132.30999755859375,311.86444091796875,170.69000244140625,132.30999755859375,313.6400146484375,172.02999877929688,133.3000030517578,315.4800109863281,167.6199951171875,129.7899932861328,309.45001220703125,169.33999633789062,129.83999633789062,310.989990234375,56294400,22513100,19683600
2023-09-29,170.53553771972656,130.86000061035156,313.9624938964844,171.2100067138672,130.86000061035156,315.75,173.07000732421875,134.0500030517578,319.4700012207031,170.33999633789062,130.36000061035156,314.9800109863281,172.02000427246094,133.27999877929688,317.75,51814200,30848100,24140300
2023-10-02,173.0655059814453,134.1699981689453,319.9782409667969,173.75,134.1699981689453,321.79998779296875,174.3000030517578,134.4199981689453,321.8900146484375,170.92999267578125,131.1699981689453,315.17999267578125,171.22000122070312,131.2100067138672,316.2799987792969,52164500,22288000,20570000
2023-10-03,171.7208251953125,132.42999267578125,311.6158447265625,172.39999389648438,132.42999267578125,313.3900146484375,173.6300048828125,134.25999450683594,321.3900146484375,170.82000732421875,131.83999633789062,311.2099914550781,172.25999450683594,133.94000244140625,320.8299865722656,49594600,22989400,21033500
2023-10-04,172.9758758544922,135.24000549316406,317.1543273925781,173.66000366210938,135.24000549316406,318.9599914550781,174.2100067138672,135.57000732421875,320.0400085449219,170.97000122070312,132.52999877929688,314.0,171.08999633789062,132.7899932861328,314.0299987792969,53020300,26752300,20720100
2023-10-05,174.22096252441406,135.07000732421875,317.55206298828125,174.91000366210938,135.07000732421875,319.3599853515625,175.4499969482422,135.49000549316406,319.9800109863281,172.67999267578125,133.4499969482422,314.8999938964844,173.7899932861328,135.07000732421875,319.0899963378906,48527900,19832600,16965600
2023-10-06,176.79078674316406,137.5800018310547,325.4073486328125,177.49000549316406,137.5800018310547,327.260009765625,177.99000549316406,138.16000366210938,329.19000244140625,173.17999267578125,134.00999450683594,316.29998779296875,173.8000030517578,134.00999450683594,316.54998779296875,57224100,27583200,25645500
2023-10-09,178.28488159179688,138.4199981689453,327.9528503417969,178.99000549316406,138.4199981689453,329.82000732421875,179.0500030517578,138.94000244140625,330.29998779296875,175.8000030517578,135.61000061035156,323.17999267578125,176.80999755859375,136.94000244140625,324.75,42390800,19278100,19891200
2023-10-10,177.68724060058594,138.05999755859375,326.53094482421875,178.38999938964844,138.05999755859375,328.3900146484375,179.72000122070312,139.72000122070312,331.1000061035156,177.9499969482422,137.3300018310547,327.6700134277344,178.10000610351562,138.5,330.9599914550781,43698000,27786600,20557100
2023-10-11,179.09169006347656,140.5500030517578,330.53814697265625,179.8000030517578,140.5500030517578,332.4200134277344,179.85000610351562,141.11000061035156,332.82000732421875,177.60000610351562,138.5800018310547,329.1400146484375,178.1999969482422,138.5800018310547,331.2099914550781,47551100,25884300,20063200
2023-10-12,179.99810791015625,138.97000122070312,329.2852783203125,180.7100067138672,138.97000122070312,331.1600036621094,182.33999633789062,141.22000122070312,333.6300048828125,179.0399932861328,138.25999450683594,328.7200012207031,180.07000732421875,141.0500030517578,330.57000732421875,56743100,24765500,19313100
2023-10-13,178.14544677734375,137.36000061035156,325.87469482421875,178.85000610351562,137.36000061035156,327.7300109863281,181.92999267578125,140.0,333.8299865722656,178.13999938964844,136.6199951171875,326.3599853515625,181.4199981689453,139.3800048828125,332.3800048828125,51427100,23420500,21072400
2023-10-16,178.01593017578125,139.10000610351562,330.75689697265625,178.72000122070312,139.10000610351562,332.6400146484375,179.0800018310547,139.6300048828125,336.1400146484375,176.50999450683594,137.99000549316406,330.6000061035156,176.75,138.1699981689453,331.04998779296875,52517000,28501900,22158000
2023-10-17,176.45211791992188,139.72000122070312,330.1801452636719,177.14999389648438,139.72000122070312,332.05999755859375,178.4199981689453,139.89999389648438,333.4599914550781,174.8000030517578,137.17999267578125,327.4100036621094,176.64999389648438,138.6300048828125,329.5899963378906,57549400,23515800,18338500
2023-10-18,175.14727783203125,137.9600067138672,328.2412109375,175.83999633789062,137.9600067138672,330.1099853515625,177.5800018310547,140.72000122070312,335.5899963378906,175.11000061035156,137.3800048828125,328.29998779296875,175.5800018310547,139.4499969482422,332.489990234375,54764400,23375000,23153600
2023-10-19,174.768798828125,137.75,329.4443359375,175.4600067138672,137.75,331.32000732421875,177.83999633789062,139.66000366210938,336.8800048828125,175.19000244140625,137.3800048828125,330.9100036621094,176.0399932861328,138.5,332.1499938964844,59302900,26066000,25052100
